city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷１２號,244837.48,2743178.24
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷１２之１號,244842.54,2743178.24
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷１２之２號,244847,2743178.35
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷１２之３號,244852.43,2743180.27
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷１４號,244848.75,2743190.74
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷１６號,244848.64,2743200.81
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷２０號,244849.16,2743214.49
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷２６號,244849.65,2743236.43
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷２６之６號,244861.5,2743270.93
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷２８號,244783.31,2743276.77
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷３０號,244782.01,2743281.32
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷３２號,244782.01,2743287.61
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷３４號,244780.06,2743293.02
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷４０號,244773.26,2743310.94
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷４２號,244771.09,2743323.38
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷４６號,244769.74,2743328.41
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷４８號,244768.42,2743332.16
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷５０號,244767.12,2743338.7
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷５２號,244765.8,2743345.95
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷５４號,244763.11,2743355.03
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷６１號,244739.77,2743316.23
10018,1001803,中埔里,8,,,,,,中華路四段２２６巷６３號,244739.93,2743331.33
10018,1001803,中埔里,11,,,,,,中華路四段２２６號,244762.53,2743082.46
10018,1001803,中埔里,11,,,,,,中華路四段２２８號,244756.15,2743078.7
10018,1001803,中埔里,11,,,,,,中華路四段２３０號,244754.47,2743075.35
10018,1001803,中埔里,11,,,,,,中華路四段２３２號,244752.14,2743073.45
10018,1001803,中埔里,11,,,,,,中華路四段２３４號,244749.18,2743071.33
10018,1001803,中埔里,11,,,,,,中華路四段２３６號,244745.26,2743068.76
10018,1001803,中埔里,11,,,,,,中華路四段２３８號,244732.93,2743061.05
10018,1001803,中埔里,11,,,,,,中華路四段２４０號,244728.17,2743059.73
10018,1001803,中埔里,11,,,,,,中華路四段２４２號,244724.2,2743057.61
10018,1001803,中埔里,11,,,,,,中華路四段２４４號,244720.23,2743056.29
10018,1001803,中埔里,12,,,,,,中華路四段２４６巷１號,244704.32,2743068.52
10018,1001803,中埔里,11,,,,,,中華路四段２４６巷２號,244712.62,2743073.99
10018,1001803,中埔里,12,,,,,,中華路四段２４６巷３號,244702.2,2743072.93
10018,1001803,中埔里,11,,,,,,中華路四段２４６巷４號,244711.03,2743078.23
10018,1001803,中埔里,12,,,,,,中華路四段２４６巷５號,244700.08,2743077.17
10018,1001803,中埔里,11,,,,,,中華路四段２４６巷６號,244708.91,2743082.3
