city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
10013,1001306,崙上村,9,中興路,,,,３０１號,,201193.92,2509818.46
10013,1001306,崙上村,9,中興路,,,,３０３號,,201370.26,2509889.75
10013,1001306,崙上村,9,中興路,,,,３０５號,,201329.44,2509877.43
10013,1001306,崙上村,9,中興路,,,,３０５之１號,,201463.26,2509978.2
10013,1001306,崙上村,9,中興路,,,,３０５之２號,,201395.41,2509979.25
10013,1001306,崙上村,9,中興路,,,,３０５之３號,,201378,2509978.24
10013,1001306,崙上村,9,中興路,,,,３０６號,,201250.17,2509801.75
10013,1001306,崙上村,9,中興路,,,,３１１號,,201550.46,2509939.23
10013,1001306,崙上村,9,中興路,,,,３１２號,,201374.11,2509846.25
10013,1001306,崙上村,9,中興路,,,,３１３號,,201585.65,2509947.3
10013,1001306,崙上村,9,中興路,,３１５巷,,２８號,,201547.23,2509980.99
10013,1001306,崙上村,9,中興路,,３１５巷,,５０號,,201427.58,2510020.85
10013,1001306,崙上村,9,中興路,,,,３１６號,,201443.96,2509855.3
10013,1001306,崙上村,9,中興路,,,,３１７號,,201667.84,2510006.5
10013,1001306,崙上村,9,中興路,,,,３１７之１號,,201719.12,2510009.25
10013,1001306,崙上村,9,中興路,,,,３１８號,,201492.71,2509856.45
10013,1001306,崙上村,9,中興路,,,,３１９號,,201739.66,2509992.5
10013,1001306,崙上村,9,中興路,,３２０巷,,１５號,,201665.69,2509750.41
10013,1001306,崙上村,9,中興路,,３２０巷,,１７號,,201597.53,2509749.25
10013,1001306,崙上村,9,中興路,,３２０巷,,３５號,,201435.52,2509707.64
10013,1001306,崙上村,9,中興路,,,,３２１號,,201748.06,2509994.5
10013,1001306,崙上村,9,中興路,,,,３２２號,,201606.59,2509893.78
10013,1001306,崙上村,9,中興路,,,,３２６號,,201660.28,2509933.83
10013,1001306,崙上村,9,中興路,,,,３２８號,,201697.46,2509944.55
10013,1001306,崙上村,9,中興路,,,,３３１號,,201817.71,2510014.9
10013,1001306,崙上村,9,中興路,,,,３３３之１號,,201834.69,2510024.34
10013,1001306,崙上村,9,中興路,,,,３３３號,,201827.4,2510020.49
10013,1001306,崙上村,9,中興路,,,,３３４號,,201788.11,2509953.8
10013,1001306,崙上村,9,中興路,,,,３３７號,,201848.31,2510064.1
10013,1001306,崙上村,9,中興路,,,,３３８號,,201825.14,2509961.61
