city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
10013,1001327,佳暮村,4,,光明巷,,,１之６號,,221220.87,2517839.91
10013,1001327,佳暮村,4,,光明巷,,,１之７號,,221208.45,2517846.74
10013,1001327,佳暮村,4,,光明巷,,,２號,,221216.97,2517955.79
10013,1001327,佳暮村,4,,光明巷,,,３號,,221236.67,2517984.42
10013,1001327,佳暮村,4,,光明巷,,,４號,,221241.41,2518041.02
10013,1001327,佳暮村,4,,光明巷,,,５號,,221235.33,2518030.97
10013,1001327,佳暮村,4,,光明巷,,,６號,,221222.97,2517998.62
10013,1001327,佳暮村,4,,光明巷,,,９號,,221207.19,2517967.86
10013,1001327,佳暮村,4,,光明巷,,,１１號,,221201.92,2518137.5
10013,1001327,佳暮村,4,,光明巷,,,１４號,,221212.92,2518103.62
10013,1001327,佳暮村,4,,光明巷,,,１５號,,221213.92,2518079.42
10013,1001327,佳暮村,4,,光明巷,,,１６號,,221208.57,2518066.57
10013,1001327,佳暮村,4,,光明巷,,,１７號,,221202.92,2518055.27
10013,1001327,佳暮村,4,,光明巷,,,１８號,,221182.07,2518037.07
10013,1001327,佳暮村,4,,光明巷,,,１９號,,221175.97,2518029.47
10013,1001327,佳暮村,4,,光明巷,,,２０號,,221172.02,2518021.47
10013,1001327,佳暮村,4,,光明巷,,,２１之１號,,221162.32,2518007.37
10013,1001327,佳暮村,4,,光明巷,,,２２號,,221159.12,2517998.67
10013,1001327,佳暮村,4,,光明巷,,,２３號,,221158.67,2517985.87
10013,1001327,佳暮村,4,,光明巷,,,２４號,,221163.47,2517911.97
10013,1001327,佳暮村,4,,光明巷,,,２５號,,221151.87,2517919.02
10013,1001327,佳暮村,4,,光明巷,,,２７號,,221148.02,2517928.67
10013,1001327,佳暮村,4,,光明巷,,,２８號,,221154.37,2517936.27
10013,1001327,佳暮村,4,,光明巷,,,２９號,,221151.77,2517962.52
10013,1001327,佳暮村,4,,光明巷,,,３０號,,221150.02,2517973.02
10013,1001327,佳暮村,4,,光明巷,,,３１號,,221148.47,2517986.52
10013,1001327,佳暮村,4,,光明巷,,,３２號,,221149.07,2518000.07
10013,1001327,佳暮村,4,,光明巷,,,３３號,,221156.92,2518016.02
10013,1001327,佳暮村,4,,光明巷,,,３４號,,221162.67,2518027.87
10013,1001327,佳暮村,4,,光明巷,,,３５號,,221173.22,2518042.52
10013,1001327,佳暮村,4,,光明巷,,,３６號,,221181.57,2518052.82
10013,1001327,佳暮村,4,,光明巷,,,３７號,,221189.72,2518065.27
10013,1001327,佳暮村,4,,光明巷,,,３８號,,221197.47,2518081.57
10013,1001327,佳暮村,4,,光明巷,,,４０號,,221188.87,2518130.07
10013,1001327,佳暮村,4,,光明巷,,,４１號,,221186.15,2518140.25
10013,1001327,佳暮村,4,,光明巷,,,４９號,,221189.2,2518203.99
10013,1001327,佳暮村,4,,光明巷,,,５０號,,221182.92,2518194.37
10013,1001327,佳暮村,4,,光明巷,,,５２號,,221174.62,2518172.87
10013,1001327,佳暮村,4,,光明巷,,,５３號,,221172.97,2518162.37
10013,1001327,佳暮村,4,,光明巷,,,５４號,,221169.77,2518150.92
10013,1001327,佳暮村,4,,光明巷,,,５５號,,221170.47,2518136.72
10013,1001327,佳暮村,4,,光明巷,,,５６號,,221151.37,2518140.32
10013,1001327,佳暮村,4,,光明巷,,,５８號,,221150.56,2518159.99
10013,1001327,佳暮村,4,,光明巷,,,５９號,,221155.17,2518171.82
10013,1001327,佳暮村,4,,光明巷,,,６０號,,221156.62,2518184.12
10013,1001327,佳暮村,4,,光明巷,,,６１號,,221163.02,2518194.52
10013,1001327,佳暮村,4,,光明巷,,,６２號,,221175.13,2518183.39
10013,1001327,佳暮村,4,,光明巷,,,６３號,,221175.14,2518216.49
10013,1001327,佳暮村,4,,光明巷,,,６４號,,221182.87,2518224.49
10013,1001327,佳暮村,4,,光明巷,,,６５號,,221193.72,2518231.27
10013,1001327,佳暮村,4,,光明巷,,,６６號,,221201.92,2518241.67
10013,1001327,佳暮村,4,,光明巷,,,６７號,,221209.97,2518250.32
10013,1001327,佳暮村,4,,光明巷,,,６８號,,221216.12,2518261.97
10013,1001327,佳暮村,5,,小原巷,,,１號,,221877.35,2518339.49
10013,1001327,佳暮村,5,,小原巷,,,２號,,221876.51,2518326.98
10013,1001327,佳暮村,5,,小原巷,,,３號,,221874.67,2518314.87
10013,1001327,佳暮村,5,,小原巷,,,４號,,221872.67,2518303.49
10013,1001327,佳暮村,5,,小原巷,,,５號,,221872.2,2518290
10013,1001327,佳暮村,5,,小原巷,,,６號,,221872.2,2518281.5
10013,1001327,佳暮村,5,,小原巷,,,８號,,221877.35,2518258.5
10013,1001327,佳暮村,5,,小原巷,,,９號,,221882.49,2518246.74
10013,1001327,佳暮村,5,,小原巷,,,１０號,,221886.71,2518267.99
10013,1001327,佳暮村,5,,小原巷,,,１１號,,221888.59,2518280.99
10013,1001327,佳暮村,5,,小原巷,,,１２之３號,,221803.2,2518270.8
10013,1001327,佳暮村,5,,小原巷,,,１２號,,221900.76,2518267.99
10013,1001327,佳暮村,5,,小原巷,,,１３號,,221902.64,2518283
10013,1001327,佳暮村,5,,小原巷,,,１４號,,221901.59,2518302.74
10013,1001327,佳暮村,5,,小原巷,,,１５號,,221890,2518335.49
10013,1001327,佳暮村,5,,小原巷,,,１６號,,221886.04,2518346.42
10013,1001327,佳暮村,5,,流川巷,,,２號,,221806.93,2518343.99
10013,1001327,佳暮村,5,,流川巷,,,２之１號,,221802.26,2518331.24
10013,1001327,佳暮村,5,,流川巷,,,３號,,221827.33,2518376.38
10013,1001327,佳暮村,5,,流川巷,,,４號,,221826.62,2518363.49
10013,1001327,佳暮村,5,,流川巷,,,５號,,221823.57,2518355.42
10013,1001327,佳暮村,5,,流川巷,,,６號,,221822.37,2518346.42
10013,1001327,佳暮村,5,,流川巷,,,７號,,221824.74,2518336.49
10013,1001327,佳暮村,5,,流川巷,,,８號,,221826.57,2518328.32
10013,1001327,佳暮村,5,,流川巷,,,８之２號,,221824.87,2518316.37
10013,1001327,佳暮村,5,,流川巷,,,９之１號,,221829.42,2518305.88
10013,1001327,佳暮村,5,,流川巷,,,１０號,,221828.68,2518294.74
10013,1001327,佳暮村,5,,流川巷,,,１０之１號,,221841.56,2518259.99
10013,1001327,佳暮村,5,,流川巷,,,１０之２號,,221836.87,2518267.49
10013,1001327,佳暮村,5,,流川巷,,,１０之３號,,221833.12,2518275
10013,1001327,佳暮村,5,,流川巷,,,１０之４號,,221832.97,2518279.97
10013,1001327,佳暮村,5,,流川巷,,,１２號,,221837.37,2518327.57
10013,1001327,佳暮村,5,,流川巷,,,１２之１號,,221837.27,2518316.42
10013,1001327,佳暮村,5,,流川巷,,,１４號,,221836.02,2518338.57
10013,1001327,佳暮村,5,,流川巷,,,１５號,,221838.51,2518351.49
10013,1001327,佳暮村,5,,流川巷,,,１６號,,221837.81,2518374.24
10013,1001327,佳暮村,5,,流川巷,,,１７號,,221834.72,2518381.17
10013,1001327,佳暮村,5,,流川巷,,,１８號,,221844.17,2518397.72
10013,1001327,佳暮村,5,,流川巷,,,１８之２號,,221849.51,2518376.49
10013,1001327,佳暮村,5,,流川巷,,,１８之３號,,221847.62,2518367.07
10013,1001327,佳暮村,5,,流川巷,,,１９號,,221849.97,2518347.82
10013,1001327,佳暮村,5,,流川巷,,,１９之１號,,221850.07,2518355.32
10013,1001327,佳暮村,5,,流川巷,,,２０號,,221849.77,2518340.97
10013,1001327,佳暮村,5,,流川巷,,,２１號,,221849.47,2518329.62
10013,1001327,佳暮村,5,,流川巷,,,２２號,,221848.62,2518320.47
10013,1001327,佳暮村,5,,流川巷,,,２３號,,221850.45,2518308.75
10013,1001327,佳暮村,5,,流川巷,,,２４號,,221849.98,2518297.5
10013,1001327,佳暮村,5,,流川巷,,,２５號,,221848.1,2518287.49
10013,1001327,佳暮村,5,,流川巷,,,２６號,,221849.14,2518275
10013,1001327,佳暮村,5,,流川巷,,,２７號,,221856.97,2518264.17
10013,1001327,佳暮村,5,,流川巷,,,２７之１號,,221864.57,2518248.87
10013,1001327,佳暮村,5,,流川巷,,,２７之２號,,221879.03,2518234.24
10013,1001327,佳暮村,5,,流川巷,,,２８號,,221860.76,2518272.99
10013,1001327,佳暮村,5,,流川巷,,,２９號,,221858.77,2518281.57
10013,1001327,佳暮村,5,,流川巷,,,３０號,,221859.72,2518290.07
10013,1001327,佳暮村,5,,流川巷,,,３１號（長老教會）,,221861.07,2518311.42
10013,1001327,佳暮村,5,,流川巷,,,３２號,,221863.76,2518321.25
10013,1001327,佳暮村,5,,流川巷,,,３３號,,221866.1,2518334
10013,1001327,佳暮村,5,,流川巷,,,３４號,,221864.77,2518342.75
