city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
10013,1001318,力社村,7,力社路,,,,１之６６號,,200598.88,2493823.61
10013,1001318,力社村,7,力社路,,,,１之４６號,,200453.26,2493418.27
10013,1001318,力社村,7,力社路,,,,１之５１號,,200580.93,2493564.96
10013,1001318,力社村,7,力社路,,,,１之７９號,,200975.21,2493992.07
10013,1001318,力社村,7,力社路,,,,１之１３號,,200046.19,2493476.13
10013,1001318,力社村,7,力社路,,,,１號,,199926.28,2493476.21
10013,1001318,力社村,7,力社路,,,,１之６３號,,200817.03,2494141.96
10013,1001318,力社村,7,力社路,,,,１之３３號,,200283.27,2493554.41
10013,1001318,力社村,7,力社路,,,,１之１０１號,,200498.28,2494030.29
10013,1001318,力社村,7,力社路,,,,１之３９號,,200290.3,2493547.37
10013,1001318,力社村,7,力社路,,,,１之５２號,,200602.05,2493515.71
10013,1001318,力社村,7,力社路,,,,１之３５號,,200201.38,2493540.75
10013,1001318,力社村,7,力社路,,,,１之１９號,,200202.12,2493497.08
10013,1001318,力社村,7,力社路,,,,１之６０號,,200629.41,2493864.07
10013,1001318,力社村,7,力社路,,,,１之６２號,,200748.91,2494132.3
10013,1001318,力社村,7,力社路,,,,１之１號,,199981.6,2493477.18
10013,1001318,力社村,7,力社路,,,,１之１０號,,200032.97,2493477.86
10013,1001318,力社村,7,力社路,,,,１之１１號,,200038.07,2493480.56
10013,1001318,力社村,7,力社路,,,,１之１２號,,200041.87,2493478.4
10013,1001318,力社村,7,力社路,,,,１之１５號,,200065.75,2493460.17
10013,1001318,力社村,7,力社路,,,,１之１６號,,200049.51,2493482.67
10013,1001318,力社村,7,力社路,,,,１之１７號,,200057.51,2493465.84
10013,1001318,力社村,7,力社路,,,,１之１８號,,200028.39,2493479.46
10013,1001318,力社村,7,力社路,,,,１之２號,,199899.94,2493476.82
10013,1001318,力社村,7,力社路,,,,１之２０號,,200150.83,2493454.95
10013,1001318,力社村,7,力社路,,,,１之２１號,,200095.4,2493484.74
10013,1001318,力社村,7,力社路,,,,１之２２號,,200469.14,2493499.38
10013,1001318,力社村,7,力社路,,,,１之２３號,,200421.45,2493495.66
10013,1001318,力社村,7,力社路,,,,１之２６號,,199910.88,2493474.87
10013,1001318,力社村,7,力社路,,,,１之２７號,,200384.86,2493529.52
10013,1001318,力社村,7,力社路,,,,１之２８號,,200390.81,2493525.11
10013,1001318,力社村,7,力社路,,,,１之２９號,,200295.47,2493628.13
10013,1001318,力社村,7,力社路,,,,１之３０號,,200267.67,2493609.18
10013,1001318,力社村,7,力社路,,,,１之３號,,199994.07,2493475.71
10013,1001318,力社村,7,力社路,,,,１之３１號,,200412.52,2493526.37
10013,1001318,力社村,7,力社路,,,,１之３２號,,200422.22,2493689.38
10013,1001318,力社村,7,力社路,,,,１之３４號,,200461.72,2493738.77
10013,1001318,力社村,7,力社路,,,,１之３６號,,200460.5,2493541.51
10013,1001318,力社村,7,力社路,,,,１之３８號,,200475.46,2493492.43
10013,1001318,力社村,7,力社路,,,,１之４號,,199987.77,2493473.32
10013,1001318,力社村,7,力社路,,,,１之４０號,,200476.77,2493676.74
10013,1001318,力社村,7,力社路,,,,１之４２號,,200668.41,2493642.1
