city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
64,6402500,中賢里,001,中正路一段,,５１３巷,,１６號,,169488.477,2534321.292
64,6402500,中賢里,001,中正路一段,,５１３巷,,３２號,,169495.323,2534284.763
64,6402500,中賢里,001,中正路一段,,５１３巷,,３４號,,169495.848,2534279.967
64,6402500,中賢里,001,中正路一段,,５１３巷,,３６號,,169496.223,2534275.620
64,6402500,中賢里,001,中正路一段,,５１３巷,,３８號,,169496.600,2534271.100
64,6402500,中賢里,001,中正路一段,,５１３巷,,４０號,,169496.975,2534266.304
64,6402500,中賢里,001,中正路一段,,５１３巷,,４２號,,169497.275,2534261.508
64,6402500,中賢里,001,中正路一段,,５１３巷,,４４號,,169497.798,2534256.988
64,6402500,中賢里,001,中正路一段,,５１３巷,,４６號,,169498.248,2534252.191
64,6402500,中賢里,001,中正路一段,,５１３巷,,４８號,,169498.773,2534247.620
64,6402500,中賢里,001,中正路一段,,５１３巷,,５０號,,169499.523,2534243.048
64,6402500,中賢里,001,中正路二段,,,,９號,,169475.712,2534370.233
64,6402500,中賢里,001,中正路二段,,,,１１號,,169469.203,2534370.445
64,6402500,中賢里,001,中正路二段,,,,１３號,,169456.058,2534354.034
64,6402500,中賢里,001,中正路二段,,,,１５號,,169429.701,2534358.019
64,6402500,中賢里,003,中正路二段,,,,２９號,,169397.277,2534355.657
64,6402500,中賢里,001,中正路二段,,,,３１號,,169386.726,2534368.464
64,6402500,中賢里,001,中正路二段,,,,３３號,,169382.364,2534368.113
64,6402500,中賢里,001,中正路二段,,,,３５號,,169378.212,2534367.691
64,6402500,中賢里,001,中正路二段,,,,３７號,,169373.076,2534366.988
64,6402500,中賢里,003,中正路二段,,,,３９號,,169288.657,2534341.500
64,6402500,中賢里,003,中正路二段,,,,４３號,,169254.103,2534364.606
64,6402500,中賢里,003,中正路二段,,,,４５號,,169249.633,2534364.440
64,6402500,中賢里,003,中正路二段,,,,４７號,,169244.997,2534364.358
64,6402500,中賢里,003,中正路二段,,,,４９號,,169240.693,2534364.275
64,6402500,中賢里,003,中正路二段,,,,４９之１號,,169236.223,2534364.027
64,6402500,中賢里,003,中正路二段,,,,４９之２號,,169231.504,2534364.192
64,6402500,中賢里,003,中正路二段,,,,４９之３號,,169226.951,2534364.192
64,6402500,中賢里,003,中正路二段,,,,４９之４號,,169220.329,2534364.358
64,6402500,中賢里,003,中正路二段,,５１巷,,２號,,169205.157,2534354.152
64,6402500,中賢里,003,中正路二段,,５１巷,,４號,,169206.536,2534350.205
64,6402500,中賢里,003,中正路二段,,５１巷,,６號,,169207.729,2534346.233
64,6402500,中賢里,003,中正路二段,,５１巷,,８號,,169208.832,2534342.285
64,6402500,中賢里,003,中正路二段,,５１巷,,１０號,,169209.751,2534338.430
64,6402500,中賢里,003,中正路二段,,５１巷,,１２號,,169211.129,2534333.197
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,１號,,169193.660,2534309.570
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,２號,,169192.830,2534333.920
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,３號,,169195.420,2534304.360
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,５號,,169195.660,2534298.060
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,６號,,169187.320,2534332.720
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,７號,,169195.900,2534291.360
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,８號,,169183.600,2534331.370
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,９號,,169197.110,2534285.060
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,１０號,,169179.600,2534330.710
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,１１號,,169174.100,2534278.750
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,１２號,,169174.920,2534329.910
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,１３號,,169174.680,2534284.360
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,１５號,,169174.020,2534289.560
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,１６號,,169171.200,2534329.390
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,１７號,,169174.320,2534295.030
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,１８號,,169166.520,2534328.450
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,１９號,,169173.390,2534300.510
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,２０號,,169161.970,2534327.250
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,２１號,,169173.280,2534305.850
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,２２號,,169157.970,2534325.490
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,２３號,,169170.060,2534270.570
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,２５號,,169177.060,2534270.570
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,２７號,,169174.390,2534257.410
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,２９號,,169175.880,2534251.380
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,３１號,,169177.080,2534245.490
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,３３號,,169178.150,2534239.880
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,５１號,,169149.540,2534292.700
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,５３號,,169145.140,2534293.550
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,５５號,,169140.740,2534293.430
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,５７號,,169137.160,2534293.180
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,５９號,,169133.720,2534292.790
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,６１號,,169129.320,2534292.540
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,６３號,,169154.220,2534266.000
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,６５號,,169147.890,2534265.760
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,６７號,,169144.030,2534266.060
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,６９號,,169139.360,2534266.630
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,７１號,,169135.230,2534265.970
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,７３號,,169131.510,2534264.750
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,７５號,,169127.660,2534265.870
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,７７號,,169126.040,2534246.450
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,７９號,,169131.270,2534246.970
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,８１號,,169134.840,2534244.900
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,８３號,,169138.410,2534244.200
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,８５號,,169142.400,2534244.180
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,８７號,,169147.080,2534243.740
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,８９號,,169151.350,2534244.670
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,９１號,,169155.190,2534242.880
64,6402500,中賢里,003,中正路二段,,５１巷,１６弄,９３號,,169160.160,2534244.760
64,6402500,中賢里,003,中正路二段,,５１巷,,２６號,,169218.150,2534296.920
64,6402500,中賢里,003,中正路二段,,５１巷,,２８號,,169217.010,2534288.440
64,6402500,中賢里,003,中正路二段,,５１巷,,３０號,,169221.741,2534247.591
64,6402500,中賢里,003,中正路二段,,５１巷,,３８號,,169240.360,2534234.054
64,6402500,中賢里,003,中正路二段,,５１巷,４０弄,２號,,169216.373,2534231.720
64,6402500,中賢里,003,中正路二段,,５１巷,４０弄,６號,,169207.113,2534231.191
64,6402500,中賢里,003,中正路二段,,５１巷,４０弄,８號,,169198.249,2534230.661
64,6402500,中賢里,003,中正路二段,,５１巷,４０弄,９號,,169197.537,2534208.144
64,6402500,中賢里,003,中正路二段,,５１巷,４０弄,１０號,,169188.592,2534230.000
64,6402500,中賢里,003,中正路二段,,５１巷,４０弄,１１號,,169189.441,2534206.874
64,6402500,中賢里,003,中正路二段,,,,５５號,,169201.345,2534366.071
64,6402500,中賢里,003,中正路二段,,,,５７號,,169196.074,2534366.240
64,6402500,中賢里,003,中正路二段,,,,５９號,,169189.407,2534366.865
64,6402500,中賢里,003,中正路二段,,,,６１號,,169186.148,2534349.965
64,6402500,中賢里,003,中正路二段,,,,６７號,,169172.725,2534357.349
64,6402500,中賢里,003,中正路二段,,,,６９號,,169168.120,2534356.420
