city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
10010,1001018,中山村,1,,南阿里山,,,１號,,229807.67,2600775.34
10010,1001018,中山村,1,,南阿里山,,,２號,,229806.64,2600768.25
10010,1001018,中山村,1,,南阿里山,,,３號,,229805.71,2600761.39
10010,1001018,中山村,1,,南阿里山,,,４號,,229804.68,2600753.75
10010,1001018,中山村,1,,南阿里山,,,５號,,229803.85,2600746.66
10010,1001018,中山村,1,,南阿里山,,,５之１號,,229796.4,2600748.22
10010,1001018,中山村,1,,南阿里山,,,６號,,229802.93,2600739.68
10010,1001018,中山村,1,,南阿里山,,,７號,,229801.79,2600732.48
10010,1001018,中山村,1,,南阿里山,,,７之１號,,229794.44,2600733.93
10010,1001018,中山村,1,,南阿里山,,,８號,,229800.45,2600725.51
10010,1001018,中山村,1,,南阿里山,,,８之１號,,229793,2600727.07
10010,1001018,中山村,2,,南阿里山,,,９號,,229781.74,2600779.36
10010,1001018,中山村,2,,南阿里山,,,１０號,,229780.61,2600772.83
10010,1001018,中山村,2,,南阿里山,,,１０之１號,,229787.24,2600772.15
10010,1001018,中山村,1,,南阿里山,,,１號之１,,229800.22,2600776.79
10010,1001018,中山村,2,,南阿里山,,,１１號,,229779.98,2600766.18
10010,1001018,中山村,2,,南阿里山,,,１２號,,229785.59,2600758.65
10010,1001018,中山村,2,,南阿里山,,,１２之１號,,229778.95,2600759.32
10010,1001018,中山村,2,,南阿里山,,,１３號,,229778.12,2600752.79
10010,1001018,中山村,2,,南阿里山,,,１４號,,229777.2,2600746.04
10010,1001018,中山村,2,,南阿里山,,,１５號,,229776.17,2600739.38
10010,1001018,中山村,2,,南阿里山,,,１５之１號,,229782.8,2600738.71
10010,1001018,中山村,2,,南阿里山,,,１６號,,229775.44,2600732.63
10010,1001018,中山村,2,,南阿里山,,,１７號,,229774.72,2600725.99
10010,1001018,中山村,2,,南阿里山,,,１８號,,229773.59,2600719.12
10010,1001018,中山村,2,,南阿里山,,,１９號,,229772.46,2600712.37
10010,1001018,中山村,2,,南阿里山,,,１９之１號,,229779.09,2600711.7
10010,1001018,中山村,2,,南阿里山,,,２０號,,229771.83,2600705.73
10010,1001018,中山村,1,,南阿里山,,,２號之１,,229799.19,2600769.7
10010,1001018,中山村,3,,南阿里山,,,２１號,,229775.62,2600783.46
10010,1001018,中山村,3,,南阿里山,,,２２號,,229774.59,2600774.94
10010,1001018,中山村,3,,南阿里山,,,２２之１號,,229765.29,2600776.39
10010,1001018,中山村,3,,南阿里山,,,２３號,,229773.45,2600766.64
10010,1001018,中山村,3,,南阿里山,,,２４號,,229772.21,2600757.89
10010,1001018,中山村,3,,南阿里山,,,２５號,,229771.18,2600749.48
10010,1001018,中山村,3,,南阿里山,,,２６號,,229769.83,2600741.06
10010,1001018,中山村,3,,南阿里山,,,２７號,,229768.5,2600732.64
10010,1001018,中山村,3,,南阿里山,,,２７之１號,,229759.21,2600734.2
10010,1001018,中山村,3,,南阿里山,,,２８號,,229767.37,2600724.34
10010,1001018,中山村,3,,南阿里山,,,２９號,,229766.23,2600716.03
10010,1001018,中山村,3,,南阿里山,,,２９之１號,,229756.93,2600717.49
10010,1001018,中山村,3,,南阿里山,,,３０號,,229764.99,2600707.29
10010,1001018,中山村,1,,南阿里山,,,３號之１,,229798.26,2600762.84
10010,1001018,中山村,4,,南阿里山,,,３１號,,229760.02,2600806.85
10010,1001018,中山村,4,,南阿里山,,,３２號,,229751.04,2600807.75
10010,1001018,中山村,4,,南阿里山,,,３３號,,229758.67,2600787.03
10010,1001018,中山村,4,,南阿里山,,,３３之１號,,229749.67,2600788.22
10010,1001018,中山村,4,,南阿里山,,,３４號,,229757.74,2600781.27
10010,1001018,中山村,4,,南阿里山,,,３４之１號,,229748.75,2600782.39
10010,1001018,中山村,4,,南阿里山,,,３５號,,229756.51,2600775.08
10010,1001018,中山村,4,,南阿里山,,,３６號,,229755.79,2600768.99
10010,1001018,中山村,4,,南阿里山,,,３６之１號,,229746.9,2600770.11
10010,1001018,中山村,4,,南阿里山,,,３７號,,229754.86,2600762.9
10010,1001018,中山村,4,,南阿里山,,,３７之１號,,229745.87,2600764.02
10010,1001018,中山村,4,,南阿里山,,,３８號,,229754.44,2600756.92
10010,1001018,中山村,4,,南阿里山,,,３８之１號,,229745.45,2600758.04
10010,1001018,中山村,4,,南阿里山,,,３９號,,229753.51,2600750.83
10010,1001018,中山村,4,,南阿里山,,,３９之１號,,229744.53,2600751.95
10010,1001018,中山村,4,,南阿里山,,,４０號,,229752.69,2600744.41
10010,1001018,中山村,1,,南阿里山,,,４號之１,,229797.23,2600755.31
10010,1001018,中山村,4,,南阿里山,,,４１號,,229751.76,2600738.2
10010,1001018,中山村,4,,南阿里山,,,４１之１號,,229742.77,2600739.43
10010,1001018,中山村,4,,南阿里山,,,４２號,,229751.04,2600732.44
10010,1001018,中山村,4,,南阿里山,,,４２之１號,,229742.05,2600733.56
10010,1001018,中山村,4,,南阿里山,,,４３號,,229750.21,2600726.02
10010,1001018,中山村,4,,南阿里山,,,４４號,,229749.08,2600720.26
10010,1001018,中山村,4,,南阿里山,,,４４之１號,,229740.2,2600721.16
10010,1001018,中山村,5,,南阿里山,,,４５號,,229734.67,2600788.95
10010,1001018,中山村,5,,南阿里山,,,４５之１號,,229740.59,2600788.5
10010,1001018,中山村,5,,南阿里山,,,４６號,,229733.23,2600779.87
10010,1001018,中山村,5,,南阿里山,,,４６之１號,,229740.68,2600778.97
10010,1001018,中山村,5,,南阿里山,,,４７號,,229732.2,2600771.9
10010,1001018,中山村,5,,南阿里山,,,４８號,,229731.06,2600763.15
10010,1001018,中山村,5,,南阿里山,,,４９號,,229729.72,2600754.41
10010,1001018,中山村,5,,南阿里山,,,５０號,,229728.89,2600746.43
10010,1001018,中山村,5,,南阿里山,,,５１號,,229727.35,2600737.68
10010,1001018,中山村,5,,南阿里山,,,５２號,,229726.32,2600729.04
10010,1001018,中山村,1,,南阿里山,,,５３號,,229762.42,2600534.96
10010,1001018,中山村,1,,南阿里山,,,５４號,,229792.32,2600603.75
10010,1001018,中山村,1,,南阿里山,,,５５之５號,,228824.41,2600135.52
10010,1001018,中山村,1,,南阿里山,,,５６號,,229790.47,2600649.79
10010,1001018,中山村,1,,南阿里山,,,５７號,,229819.63,2600707.65
10010,1001018,中山村,1,,南阿里山,,,５８號,,229817.42,2600731.69
10010,1001018,中山村,1,,南阿里山,,,５９號,,229265.21,2599137.14
10010,1001018,中山村,1,,南阿里山,,,６３號,,229268.61,2600098.52
10010,1001018,中山村,6,,南阿里山,,,８９號,,229695.68,2600794.84
10010,1001018,中山村,2,,南阿里山,,,９號之１,,229788.38,2600778.69
10010,1001018,中山村,2,,南阿里山,,,１１號之１,,229786.62,2600765.51
10010,1001018,中山村,2,,南阿里山,,,１３號之１,,229784.76,2600752.12
10010,1001018,中山村,2,,南阿里山,,,１４號之１,,229783.73,2600745.36
10010,1001018,中山村,2,,南阿里山,,,１４號之２,,229783.55,2600745.37
10010,1001018,中山村,2,,南阿里山,,,１６號之１,,229782.08,2600731.96
10010,1001018,中山村,2,,南阿里山,,,１７號之１,,229781.36,2600725.31
10010,1001018,中山村,2,,南阿里山,,,１８號之１,,229780.23,2600718.56
10010,1001018,中山村,2,,南阿里山,,,２０號之１,,229778.47,2600705.05
10010,1001018,中山村,3,,南阿里山,,,２１號之１,,229766.32,2600784.92
10010,1001018,中山村,3,,南阿里山,,,２３號之１,,229764.16,2600768.2
10010,1001018,中山村,3,,南阿里山,,,２４號之１,,229762.92,2600759.34
10010,1001018,中山村,3,,南阿里山,,,２５號之１,,229761.99,2600750.93
10010,1001018,中山村,3,,南阿里山,,,２６號之１,,229760.65,2600742.63
10010,1001018,中山村,3,,南阿里山,,,２８號之１,,229758.07,2600725.79
10010,1001018,中山村,3,,南阿里山,,,３０號之１,,229755.7,2600708.74
10010,1001018,中山村,4,,南阿里山,,,３１號之１,,229760.28,2600811.48
10010,1001018,中山村,4,,南阿里山,,,３１號之２,,229760.74,2600811.28
10010,1001018,中山村,4,,南阿里山,,,３２號之１,,229752.07,2600812.29
10010,1001018,中山村,4,,南阿里山,,,３５號之１,,229747.52,2600776.2
10010,1001018,中山村,4,,南阿里山,,,４０號之１,,229743.7,2600745.53
10010,1001018,中山村,4,,南阿里山,,,４３號之１,,229741.22,2600727.14
10010,1001018,中山村,5,,南阿里山,,,４７號之１,,229739.65,2600770.89
10010,1001018,中山村,5,,南阿里山,,,４８號之１,,229738.42,2600762.26
10010,1001018,中山村,5,,南阿里山,,,４８號之２,,229730.26,2600761.43
10010,1001018,中山村,5,,南阿里山,,,４９號之１,,229737.18,2600753.4
10010,1001018,中山村,5,,南阿里山,,,５０號之１,,229736.35,2600745.54
10010,1001018,中山村,5,,南阿里山,,,５１號之１,,229734.8,2600736.67
10010,1001018,中山村,5,,南阿里山,,,５２號之１,,229733.77,2600728.15
10010,1001018,中山村,1,,南阿里山,,,５５號,,229733,2600566.85
10010,1001018,中山村,1,,南阿里山,,,６之１號,,229795.58,2600741.25
10010,1001018,中山村,6,,排雲,,,８８號,,239766.67,2596991.65
10010,1001018,中山村,6,,排雲,,,９３號,,240107.92,2596947.23
10010,1001018,中山村,6,,排雲,,,９９號,,244833.54,2595973.95
10010,1001018,中山村,6,,排雲,,,１０１號,,244870,2595938.73
10010,1001018,中山村,6,,水山,,,３號,,234661.56,2596251.34
10010,1001018,中山村,6,,自忠,,,６７號,,229292.66,2599180.14
10010,1001018,中山村,6,,自忠,,,６８號,,229289.38,2599179.05
10010,1001018,中山村,6,,自忠,,,６９號,,229281.7,2599176.61
10010,1001018,中山村,6,,自忠,,,７１號,,229273.21,2599174.72
10010,1001018,中山村,6,,自忠,,,７２號,,232646.91,2597870.05
10010,1001018,中山村,6,,自忠,,,７４號,,229294.57,2599170.6
10010,1001018,中山村,6,,自忠,,,７５號,,229287.99,2599169.52
10010,1001018,中山村,6,,自忠,,,７６號,,229278.67,2599167.36
10010,1001018,中山村,6,,自忠,,,７７號,,232649.82,2597872.96
10010,1001018,中山村,6,,自忠,,,７７之１號,,232106.64,2598165.2
10010,1001018,中山村,6,,自忠,,,７８號,,232125.43,2598164.54
10010,1001018,中山村,6,,自忠,,,８３號,,238059.36,2596244.09
10010,1001018,中正村,1,,東阿里山,,,１號,,229992.32,2600787.93
10010,1001018,中正村,1,,東阿里山,,,１之５號,,229911.45,2600788.43
10010,1001018,中正村,1,,東阿里山,,,２號,,230134.69,2600960.68
10010,1001018,中正村,1,,東阿里山,,,２之６號,,230142.89,2600975.49
10010,1001018,中正村,1,,東阿里山,,,３號,,230036.14,2600861.18
10010,1001018,中正村,1,,東阿里山,,,４號,,230031.44,2600860.08
10010,1001018,中正村,1,,東阿里山,,,５號,,230026.84,2600858.65
10010,1001018,中正村,1,,東阿里山,,,６號,,230022.14,2600857.55
10010,1001018,中正村,1,,東阿里山,,,７號,,230017.44,2600856.23
10010,1001018,中正村,1,,東阿里山,,,８號,,230012.95,2600854.9
10010,1001018,中正村,1,,東阿里山,,,９號,,230008.45,2600853.58
10010,1001018,中正村,1,,東阿里山,,,１０號,,229979.33,2600845.43
10010,1001018,中正村,1,,東阿里山,,,１１號,,229974.74,2600842.43
10010,1001018,中正村,1,,東阿里山,,,１２號,,229970.03,2600839.34
10010,1001018,中正村,1,,東阿里山,,,１３號,,229965.74,2600836.35
10010,1001018,中正村,1,,東阿里山,,,１４號,,229961.04,2600833.15
10010,1001018,中正村,1,,東阿里山,,,１５號,,229956.34,2600829.94
10010,1001018,中正村,1,,東阿里山,,,１６號,,229951.53,2600827.07
10010,1001018,中正村,1,,東阿里山,,,１７號,,229946.83,2600824.09
10010,1001018,中正村,1,,東阿里山,,,１８號,,229942.33,2600820.88
10010,1001018,中正村,2,,東阿里山,,,１９號,,230040.68,2600898.38
10010,1001018,中正村,2,,東阿里山,,,２０號,,230043.02,2600892.51
