city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
66,6601600,三角里,007,三和路,,,,２號,,218542.6223,2680518.5766
66,6601600,三角里,007,三和路,,,,５０號,,218654.2864,2680894.2247
66,6601600,三角里,007,三和路,,,,５５之１號,,218705.71964,2680838.05802
66,6601600,三角里,007,三和路,,,,５５號,,218694.01964,2680864.26802
66,6601600,三角里,007,三和路,,,,５６之１號,,218646.51999,2680958.72
66,6601600,三角里,007,三和路,,,,５６號,,218641.906677,2680954.56768
66,6601600,三角里,007,三和路,,,,５７號,,218672.22095,2680856.38386
66,6601600,三角里,007,三和路,,,,５９號,,218630.9464,2680853.9012
66,6601600,三角里,007,三和路,,１０８巷,,２１號,,218699.76999,2680949.06999
66,6601600,三角里,007,三和路,,１３１巷,,８號,,218653.47,2681110.35
66,6601600,三角里,007,三和路,,１３１巷,,１２號,,218607.43875,2681126.7541666664
66,6601600,三角里,012,三和路,,１３１巷,,２０號,,218559.3610316667,2681228.546450833
66,6601600,三角里,012,三和路,,１３１巷,,２２號,,218559.54999,2681192.27843
66,6601600,三角里,012,三和路,,１３１巷,,２６號,,218517.6707,2681268.0189
66,6601600,三角里,012,三和路,,１３１巷,,２８號,,218482.0578,2681177.354
66,6601600,三角里,007,三和路,,,,１３３之１號,,218690.438575,2681110.7765
66,6601600,三角里,007,三和路,,,,１３５號,,218705.85,2681124.83
66,6601600,三角里,007,三和路,,１５８巷,,３號,,218788.06333333332,2681108.155208333
66,6601600,三角里,007,三和路,,１５８巷,,１１號,,218777.48,2681030.5
66,6601600,三角里,007,三和路,,１５８巷,,１７號,,218763.70999,2681004.96
66,6601600,三角里,007,三和路,,１５８巷,,２２號,,218755.50838,2681053.08982
66,6601600,三角里,007,三和路,,１５８巷,,２３號,,218781.2,2680967.00999
66,6601600,三角里,007,三和路,,１５８巷,,３６號,,218735.55502,2681009.00965
66,6601600,三角里,007,三和路,,,,１６１號,,218727.48,2681191.27
66,6601600,三角里,007,三和路,,,,１７０號,,218790.1,2681213.77999
66,6601600,三角里,007,三和路,,,,１７１號,,218777.00336,2681219.94381
66,6601600,三角里,007,三和路,,,,１７２號,,218795.29999,2681220.33999
66,6601600,三角里,007,三和路,,,,１７６號,,218797.48,2681225.81999
66,6601600,三角里,007,三和路,,,,１７９號,,218799.387154,2681309.82294
66,6601600,三角里,007,三和路,,,,１８０號,,218812.14,2681232.1
66,6601600,三角里,007,三和路,,,,１８１號,,218818.703844,2681284.28451
66,6601600,三角里,007,三和路,,,,１８３號,,218824.561965,2681288.54497
66,6601600,三角里,007,三和路,,,,１８５號,,218840.01,2681289.56999
66,6601600,三角里,007,三和路,,,,１８７號,,218839.74704,2681298.48373
66,6601600,三角里,007,三和路,,,,１８９號,,218838.863067,2681304.74293
66,6601600,三角里,007,三和路,,,,１９１號,,218838.26999,2681320.29999
66,6601600,三角里,007,三和路,,,,１９３號,,218838.882548,2681334.0775
66,6601600,三角里,007,三和路,,,,１９５號,,218842.620157,2681348.45219
66,6601600,三角里,004,三社東路,,,,１０５之１號,,219146.1271,2681181.7281
66,6601600,三角里,001,三社東路,,,,５號,,219372.98999,2681143.91
66,6601600,三角里,001,三社東路,,１６巷,,３號,,219352.0247,2681208.3717
66,6601600,三角里,001,三社東路,,１６巷,１９弄,２號,,219357.55887666668,2681223.992775
66,6601600,三角里,001,三社東路,,１６巷,１９弄,５號,,219337.18596,2681202.9584
66,6601600,三角里,001,三社東路,,１６巷,１９弄,６號,,219350.67971000003,2681234.5761083337
66,6601600,三角里,001,三社東路,,１６巷,１９弄,８號,,219338.5088766667,2681248.334441667
66,6601600,三角里,001,三社東路,,１６巷,,２１號,,219336.12762666668,2681272.01465
66,6601600,三角里,001,三社東路,,１６巷,,２７之２號,,219377.42546,2681266.91627
