city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
10005,1000506,中和里,12,,崎頂,,,１１２號,,222776.57,2721116.63
10005,1000506,中和里,12,,崎頂,,,１１２之１號,,222809.11,2721113.54
10005,1000506,中和里,12,,崎頂,,,１１２之２號,,222800.68,2721098.08
10005,1000506,中和里,12,,崎頂,,,１１２之５號,,222942.344,2721114.738
10005,1000506,中和里,12,,崎頂,,,１１２之３號,,222781.69,2721090.08
10005,1000506,中和里,12,,崎頂,,,１１２之４號,,222827.73,2721082.94
10005,1000506,中和里,12,,崎頂,,,１１３號,,222754.38,2721095.95
10005,1000506,中和里,12,,崎頂,,,１１４號,,222747.76,2721091.47
10005,1000506,中和里,12,,崎頂,,,１１５號,,222739.34,2721080.5
10005,1000506,中和里,12,,崎頂,,,１１６號,,222751.63,2721073.17
10005,1000506,中和里,12,,崎頂,,,１１７之３號,,222612.6,2721055.04
10005,1000506,中和里,12,,崎頂,,,１１７號,,222640.61,2721044.79
10005,1000506,中和里,12,,崎頂,,,１１８號,,222726.98,2721075.13
10005,1000506,中和里,12,,崎頂,,,１１８之１號,,222724.34,2721064.37
10005,1000506,中和里,12,,崎頂,,,１１９號,,222726.63,2721056.55
10005,1000506,中和里,12,,崎頂,,,１２０號,,222723.36,2721048.97
10005,1000506,中和里,12,,崎頂,,,１２１號,,222714.64,2721043.57
10005,1000506,中和里,12,,崎頂,,,１２２號,,222708.44,2720967.5
10005,1000506,中和里,12,,崎頂,,,１２３之３號,,222695.61,2721093.71
10005,1000506,中和里,12,,崎頂,,,１２３之８號,,222789.01,2721248.65
10005,1000506,中和里,12,,崎頂,,,１２３之１號,,222678.89,2721063.15
10005,1000506,中和里,12,,崎頂,,,１２３之４號,,222712.05,2721091.96
10005,1000506,中和里,12,,崎頂,,,１２３之１０號,,222897.69,2721470.1
10005,1000506,中和里,12,,崎頂,,,１２３之２號,,222689.53,2721074.35
10005,1000506,中和里,12,,崎頂,,,１２３號,,222698.631,2721032.554
10005,1000506,中和里,12,,崎頂,,,１２４號,,222714.93,2720986.78
10005,1000506,中和里,12,,崎頂,,,１２４之１號,,222719.57,2721002.74
10005,1000506,中和里,12,,崎頂,,,１２５號,,222733.1,2720987.04
