city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
67,6702100,中榮里,001,,許中營,,,１之３８號,,172082.64,2554963.25
67,6702100,中榮里,001,,許中營,,,１之６０號,,172182.19,2554931.84
67,6702100,中榮里,001,,許中營,,,１之４號,,172060.05,2554925.67
67,6702100,中榮里,001,,許中營,,,１之１０號,,172207.17,2554946.76
67,6702100,中榮里,001,,許中營,,,１之１２號,,172209.04,2554925.3
67,6702100,中榮里,001,,許中營,,,１之１３號,,172088.84,2554951.3
67,6702100,中榮里,001,,許中營,,,１之２０號,,172232.79,2554854.26
67,6702100,中榮里,001,,許中營,,,１之７號,,172147.37,2554969.73
67,6702100,中榮里,001,,許中營,,,１之３３號,,172232.94,2554883.3
67,6702100,中榮里,001,,許中營,,,１之１８號,,172241.52,2554851.42
67,6702100,中榮里,001,,許中營,,,１之６１號,,172178.12,2554940.9
67,6702100,中榮里,001,,許中營,,,１之２３號,,172218.64,2554859.42
67,6702100,中榮里,001,,許中營,,,１之２６號,,172224.34,2554915.3
67,6702100,中榮里,001,,許中營,,,１之２８號,,172226.54,2554906.3
67,6702100,中榮里,001,,許中營,,,１之３１號,,172230.14,2554893.3
67,6702100,中榮里,001,,許中營,,,１之３６號,,172235.64,2554874.3
67,6702100,中榮里,001,,許中營,,,１之２９號,,172227.84,2554901.3
67,6702100,中榮里,001,,許中營,,,１之６７號,,172165.85,2554916.45
67,6702100,中榮里,001,,許中營,,,１之６號,,172142.87,2554971.32
67,6702100,中榮里,001,,許中營,,,１之６２號,,172172.96,2554948.35
67,6702100,中榮里,001,,許中營,,,１之４１號,,172197.71,2554903.83
67,6702100,中榮里,001,,許中營,,,１之４５號,,172201.07,2554891.45
67,6702100,中榮里,001,,許中營,,,１之６３號,,172154.58,2554944.47
67,6702100,中榮里,001,,許中營,,,１之５０號,,172188.05,2554901.56
67,6702100,中榮里,001,,許中營,,,１之３９號,,172113.62,2554963.1
67,6702100,中榮里,001,,許中營,,,１號,,172125.39,2555000.25
67,6702100,中榮里,001,,許中營,,,１之１１號,,172212.2,2554937.31
67,6702100,中榮里,001,,許中營,,,１之５號,,172098.42,2554981.11
67,6702100,中榮里,001,,許中營,,,１之１５號,,172207.19,2554950.45
67,6702100,中榮里,001,,許中營,,,１之４０號,,172196.66,2554908.97
67,6702100,中榮里,001,,許中營,,,１之１９號,,172237.03,2554852.87
67,6702100,中榮里,001,,許中營,,,１之４６號,,172202.4,2554888.02
67,6702100,中榮里,001,,許中營,,,１之４８號,,172204.76,2554880.23
67,6702100,中榮里,001,,許中營,,,１之５７號,,172195.65,2554877.77
67,6702100,中榮里,001,,許中營,,,１之２２號,,172223.19,2554857.72
67,6702100,中榮里,001,,許中營,,,１之３５號,,172234.24,2554879.3
67,6702100,中榮里,001,,許中營,,,１之４７號,,172203.58,2554884.05
67,6702100,中榮里,001,,許中營,,,１之４９號,,172187.51,2554906.52
67,6702100,中榮里,001,,許中營,,,１之５８號,,172092.34,2554975.82
67,6702100,中榮里,001,,許中營,,,１之６８號,,172208.83,2554863.06
67,6702100,中榮里,001,,許中營,,,１之６９號,,172204.03,2554864.41
67,6702100,中榮里,001,,許中營,,,１之７０號,,172198.76,2554866.36
67,6702100,中榮里,001,,許中營,,,１之７１號,,172191.82,2554869.05
67,6702100,中榮里,001,,許中營,,,１之５１號,,172189.08,2554897.75
67,6702100,中榮里,001,,許中營,,,１之１６號,,172160.34,2554966.29
67,6702100,中榮里,001,,許中營,,,１之５５號,,172192.96,2554885.55
67,6702100,中榮里,001,,許中營,,,１之３７號,,172077.94,2554960.29
67,6702100,中榮里,001,,許中營,,,１之６５號,,172156.8,2554933.76
67,6702100,中榮里,001,,許中營,,,１之６６號,,172161.94,2554925.09
67,6702100,中榮里,001,,許中營,,,１之５２號,,172190.45,2554893.95
67,6702100,中榮里,001,,許中營,,,１之５３號,,172191.78,2554889.52
67,6702100,中榮里,001,,許中營,,,１之５６號,,172194.14,2554881.74
67,6702100,中榮里,001,,許中營,,,１之５９號,,172186.94,2554921.17
67,6702100,中榮里,001,,許中營,,,１之１７號,,172245.03,2554853.64
67,6702100,中榮里,001,,許中營,,,１之２１號,,172227.81,2554856.02
67,6702100,中榮里,001,,許中營,,,１之２５號,,172213.78,2554861.37
67,6702100,中榮里,001,,許中營,,,１之２７號,,172225.24,2554910.3
67,6702100,中榮里,001,,許中營,,,１之４２號,,172198.67,2554900.06
67,6702100,中榮里,001,,許中營,,,１之３０號,,172229.34,2554897.3
67,6702100,中榮里,001,,許中營,,,１之４３號,,172199.7,2554896.25
67,6702100,中榮里,001,,許中營,,,１之３２號,,172231.44,2554888.3
67,6702100,中榮里,001,,許中營,,,１之７２號二樓之１,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號二樓之２,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號二樓之３,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號二樓之５,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號二樓之６,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號三樓之１,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號三樓之２,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號三樓之３,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號三樓之５,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號三樓之６,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號四樓之１,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號四樓之２,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號四樓之３,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號四樓之５,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號四樓之６,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號五樓之１,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號五樓之２,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號五樓之３,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號五樓之５,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號五樓之６,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號六樓之１,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號六樓之２,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號六樓之３,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號六樓之５,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,１之７２號六樓之６,,172161.79,2554890.36
67,6702100,中榮里,001,,許中營,,,２號,,172149.09,2555014.25
67,6702100,中榮里,001,,許中營,,,３之３號,,172188.79,2554975.3
67,6702100,中榮里,001,,許中營,,,３號之１,,172174.03,2554979.3
67,6702100,中榮里,001,,許中營,,,３之２號,,172182.99,2554976.3
67,6702100,中榮里,001,,許中營,,,３之５號,,172196.79,2554975.3
67,6702100,中榮里,001,,許中營,,,３之７號,,172190.98,2555003.54
67,6702100,中榮里,001,,許中營,,,３之６號,,172196.1,2554990.16
67,6702100,中榮里,001,,許中營,,,４號,,172167.69,2555011.25
67,6702100,中榮里,001,,許中營,,,５之２號,,172171.71,2555040.02
67,6702100,中榮里,001,,許中營,,,５之３號,,172165.09,2555034.73
67,6702100,中榮里,001,,許中營,,,５之５號,,172159.27,2555030.89
67,6702100,中榮里,001,,許中營,,,５之６號,,172155.17,2555027.58
67,6702100,中榮里,001,,許中營,,,５之７號,,172178.87,2555020.85
67,6702100,中榮里,001,,許中營,,,５號,,172166.81,2555017.4
67,6702100,中榮里,001,,許中營,,,６號,,172185.07,2555049.01
67,6702100,中榮里,001,,許中營,,,７號二樓之１,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號二樓之２,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號二樓之３,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號二樓之５,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號二樓之６,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號二樓之７,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號三樓之１,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號三樓之２,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號三樓之３,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號三樓之５,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號三樓之６,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號三樓之７,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號四樓之１,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號四樓之２,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號四樓之３,,172222.98,2555076.32
67,6702100,中榮里,001,,許中營,,,７號四樓之５,,172222.98,2555076.32
