city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
9020,902001,北門里,27,中環路,,212巷,1弄,8號,,181299.849,2703671.262
9020,902001,北門里,27,中環路,,212巷,1弄,9號,,181295.192,2703676.501
9020,902001,北門里,27,中環路,,212巷,1弄,10號,,181289.662,2703681.449
9020,902001,北門里,27,中環路,,212巷,1弄,11號,,181285.879,2703686.396
9020,902001,北門里,27,中環路,,212巷,1弄,12號,,181281.222,2703691.635
9020,902001,北門里,27,中環路,,212巷,1弄,13號,,181276.856,2703696.001
9020,902001,北門里,27,中環路,,212巷,1弄,14號,,181272.781,2703701.24
9020,902001,北門里,27,中環路,,212巷,12弄,2號,,181526.79,2703938.91
9020,902001,北門里,27,中環路,,212巷,12弄,2號二樓,,181526.79,2703938.91
9020,902001,北門里,27,中環路,,212巷,18弄,1號,,181578.88,2703984.896
9020,902001,北門里,27,中環路,,212巷,18弄,3號,,181563.577,2704003.96
9020,902001,北門里,27,中環路,,212巷,18弄,7號,,181540.61,2704016.99
9020,902001,北門里,22,中興路,,173巷,,1號,,180956.281,2703276.929
9020,902001,北門里,22,中興路,,173巷,,2號,,180954.592,2703280.697
9020,902001,北門里,4,中興路,,139巷,,2號,,180884.412,2703266.011
9020,902001,北門里,1,中興路,,173巷,14弄,2號,,180934.38,2703331.52
9020,902001,北門里,1,中興路,,173巷,14弄,2之1號三樓,,180937.95,2703324.86
9020,902001,北門里,21,中興路,,146巷,,3號,,180948.13,2703237.02
9020,902001,北門里,17,中興路,,124巷,,3號,,180911.367,2703199.075
9020,902001,北門里,21,中興路,,146巷,,4號,,180950.18,2703235.96
9020,902001,北門里,22,中興路,,173巷,,4號,,180950.823,2703287.585
9020,902001,北門里,7,中興路,,67巷,,4號,,180769.816,2703167.7
9020,902001,北門里,7,中興路,,67巷,,5號,,180749.306,2703183.984
9020,902001,北門里,21,中興路,,146巷,,5號,,180953.154,2703234.362
9020,902001,北門里,7,中興路,,67巷,,5之1號,,180753.725,2703191.9
9020,902001,北門里,7,中興路,,67巷,,5之1號二樓,,180753.725,2703191.9
9020,902001,北門里,7,中興路,,67巷,,5之1號三樓,,180753.725,2703191.9
