city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
10016,1001602,中西村,004,,中寮,,,２４之１號,,312652.990,2610435.610
10016,1001602,中西村,001,,中寮,,,１號,,312935.970,2610391.280
10016,1001602,中西村,001,,中寮,,,１之８號,,312846.512,2610424.317
10016,1001602,中西村,001,,中寮,,,１號之１,,312915.781,2610400.347
10016,1001602,中西村,001,,中寮,,,１號之２,,312921.821,2610391.664
10016,1001602,中西村,001,,中寮,,,１號之３,,312877.089,2610438.662
10016,1001602,中西村,001,,中寮,,,１號之４,,312855.006,2610413.936
10016,1001602,中西村,001,,中寮,,,１號之５,,312926.539,2610369.204
10016,1001602,中西村,001,,中寮,,,１號之６,,312928.800,2610376.560
10016,1001602,中西村,001,,中寮,,,１號之７,,312935.970,2610391.280
10016,1001602,中西村,001,,中寮,,,２之２號,,312885.770,2610512.640
10016,1001602,中西村,001,,中寮,,,２之１５號,,312830.470,2610475.654
10016,1001602,中西村,001,,中寮,,,２之５號,,312880.675,2610494.529
10016,1001602,中西村,001,,中寮,,,２之１２號,,312842.927,2610480.562
10016,1001602,中西村,001,,中寮,,,２之３號,,312884.450,2610497.171
10016,1001602,中西村,001,,中寮,,,２之１０號,,312853.307,2610483.771
10016,1001602,中西村,001,,中寮,,,２號,,312799.516,2610499.814
10016,1001602,中西村,001,,中寮,,,２之１３號,,312837.264,2610480.751
10016,1001602,中西村,001,,中寮,,,２之１１號,,312847.834,2610483.392
10016,1001602,中西村,001,,中寮,,,２之７號,,312869.917,2610491.509
10016,1001602,中西村,001,,中寮,,,２之６號,,312875.013,2610492.263
10016,1001602,中西村,001,,中寮,,,２之８號,,312863.500,2610489.243
10016,1001602,中西村,001,,中寮,,,２之９號,,312859.347,2610486.790
10016,1001602,中西村,001,,中寮,,,２號之１,,312814.993,2610493.207
10016,1001602,中西村,001,,中寮,,,３號,,312801.785,2610526.455
10016,1001602,中西村,001,,中寮,,,３號之１,,312788.958,2610527.768
10016,1001602,中西村,001,,中寮,,,４號,,312798.069,2610539.035
10016,1001602,中西村,002,,中寮,,,５號,,312797.967,2610548.671
10016,1001602,中西村,002,,中寮,,,７號,,312800.507,2610573.496
10016,1001602,中西村,002,,中寮,,,８號,,312797.192,2610581.934
10016,1001602,中西村,002,,中寮,,,９號,,312792.069,2610596.398
10016,1001602,中西村,002,,中寮,,,１０號,,312809.548,2610615.384
10016,1001602,中西村,002,,中寮,,,１０之２號,,312822.400,2610604.610
10016,1001602,中西村,002,,中寮,,,１０號之１,,312807.439,2610609.659
10016,1001602,中西村,002,,中寮,,,１０號之３,,312809.548,2610615.384
10016,1001602,中西村,002,,中寮,,,１１號,,312780.494,2610579.510
10016,1001602,中西村,002,,中寮,,,１１號之１,,312763.320,2610587.110
10016,1001602,中西村,003,,中寮,,,１２之１號,,312765.106,2610562.856
10016,1001602,中西村,003,,中寮,,,１２號,,312780.626,2610569.286
10016,1001602,中西村,003,,中寮,,,１３號,,312784.689,2610555.917
10016,1001602,中西村,003,,中寮,,,１４號,,312785.214,2610545.955
10016,1001602,中西村,001,,中寮,,,１５號,,312787.813,2610536.429
10016,1001602,中西村,003,,中寮,,,１６號,,312766.675,2610555.115
10016,1001602,中西村,003,,中寮,,,１６號之１,,312728.230,2610562.974
10016,1001602,中西村,003,,中寮,,,１６號之２,,312713.066,2610559.413
10016,1001602,中西村,003,,中寮,,,１７號,,312773.469,2610530.389
10016,1001602,中西村,003,,中寮,,,１７號之１,,312768.185,2610543.224
10016,1001602,中西村,003,,中寮,,,１７號之２,,312779.132,2610508.684
10016,1001602,中西村,003,,中寮,,,１８號,,312758.038,2610518.721
10016,1001602,中西村,004,,中寮,,,１９號之１,,312651.210,2610585.880
10016,1001602,中西村,004,,中寮,,,２０號,,312624.898,2610569.562
10016,1001602,中西村,004,,中寮,,,２０號之１,,312628.417,2610591.795
10016,1001602,中西村,004,,中寮,,,２２號,,312618.767,2610545.816
10016,1001602,中西村,004,,中寮,,,２２之１號,,312638.815,2610541.567
10016,1001602,中西村,004,,中寮,,,２３號,,312612.020,2610538.803
10016,1001602,中西村,004,,中寮,,,２４號,,312605.273,2610531.924
10016,1001602,中西村,004,,中寮,,,２４之２號,,312596.950,2610391.630
10016,1001602,中西村,004,,中寮,,,２６號,,312596.743,2610554.365
10016,1001602,中西村,004,,中寮,,,２８號,,312608.581,2610576.440
10016,1001602,中西村,004,,中寮,,,２９號,,312611.887,2610585.767
