city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
10015,1001502,北林里,2,大忠路,,,,１９５號,,299773.850,2628931.040
10015,1001502,北林里,9,大慶路,,,,１號,,297557.460,2629075.148
10015,1001502,北林里,9,大慶路,,,,２號,,297602.760,2629092.370
10015,1001502,北林里,9,大慶路,,,,３號,,297533.073,2629092.004
10015,1001502,北林里,9,大慶路,,,,４號,,297585.790,2629111.779
10015,1001502,北林里,9,大慶路,,,,５號,,297506.334,2629095.701
10015,1001502,北林里,9,大慶路,,,,６號,,297508.270,2629117.140
10015,1001502,北林里,9,大慶路,,,,６之３號,,297557.735,2629106.644
10015,1001502,北林里,9,大慶路,,,,６號之１,,297553.890,2629098.430
10015,1001502,北林里,9,大慶路,,,,６號之２,,297556.100,2629102.203
10015,1001502,北林里,9,大慶路,,,,６號之５,,297561.100,2629115.040
10015,1001502,北林里,9,大慶路,,,,６號之６,,297563.077,2629119.576
10015,1001502,北林里,9,大慶路,,,,６號之７,,297564.835,2629124.150
10015,1001502,北林里,9,大慶路,,,,６號之８,,297566.402,2629128.235
10015,1001502,北林里,9,大慶路,,,,６號之９,,297567.965,2629132.503
10015,1001502,北林里,9,大慶路,,,,６號之１０,,297569.656,2629136.687
10015,1001502,北林里,9,大慶路,,,,６號之１１,,297570.993,2629140.192
10015,1001502,北林里,9,大慶路,,,,６號之１２一樓,,297572.300,2629143.950
10015,1001502,北林里,9,大慶路,,,,６號之１２二樓,,297572.300,2629143.950
10015,1001502,北林里,9,大慶路,,,,６號之１３一樓,,297574.049,2629147.974
10015,1001502,北林里,9,大慶路,,,,６號之１３二樓,,297574.049,2629147.974
10015,1001502,北林里,9,大慶路,,,,６號之１５一樓,,297576.938,2629156.527
10015,1001502,北林里,9,大慶路,,,,６號之１５二樓,,297576.938,2629156.527
10015,1001502,北林里,9,大慶路,,,,６號之１６,,297595.481,2629138.719
10015,1001502,北林里,9,大慶路,,,,７號,,297475.503,2629099.086
10015,1001502,北林里,9,大慶路,,,,１０號,,297488.725,2629141.504
10015,1001502,北林里,9,大慶路,,,,１０號之１,,297496.865,2629153.999
10015,1001502,北林里,9,大慶路,,,,１２號,,297502.481,2629188.680
10015,1001502,北林里,3,大新路,,,,２號,,298365.084,2629565.111
10015,1001502,北林里,3,大新路,,,,６號,,298303.160,2629582.580
10015,1001502,北林里,3,大新路,,,,８之１號,,298244.000,2629602.110
10015,1001502,北林里,3,大新路,,,,８號,,298294.711,2629601.261
10015,1001502,北林里,3,大新路,,,,８之２號,,298235.800,2629612.938
10015,1001502,北林里,3,大新路,,,,９號,,298286.629,2629562.977
10015,1001502,北林里,3,大新路,,,,１０號,,298206.269,2629624.380
10015,1001502,北林里,3,大新路,,,,１０之１號,,298181.680,2629630.210
10015,1001502,北林里,3,大新路,,,,１１號,,298242.518,2629576.804
10015,1001502,北林里,3,大新路,,,,１２號,,298163.838,2629638.047
10015,1001502,北林里,3,大新路,,,,１３號,,298187.091,2629601.764
10015,1001502,北林里,4,大新路,,,,１４號,,298137.384,2629661.289
10015,1001502,北林里,4,大新路,,,,１５號,,298111.215,2629617.097
10015,1001502,北林里,4,大新路,,,,１６號,,298103.429,2629667.962
10015,1001502,北林里,4,大新路,,,,１８號,,298073.800,2629669.443
10015,1001502,北林里,4,大新路,,,,２０號,,298037.495,2629680.390
10015,1001502,北林里,3,大新路,,,,３５號,,298544.231,2629467.094
10015,1001502,北林里,2,大聖路,,,,１之６號,,299300.812,2629074.250
10015,1001502,北林里,1,大聖路,,,,２號,,298265.506,2629410.206
10015,1001502,北林里,1,大聖路,,,,３號,,298745.150,2629216.208
10015,1001502,北林里,1,大聖路,,,,３之９號,,298391.750,2629311.280
10015,1001502,北林里,1,大聖路,,,,３之１１號,,298359.730,2629330.640
10015,1001502,北林里,1,大聖路,,,,３號之５,,298515.248,2629301.286
10015,1001502,北林里,1,大聖路,,,,５號,,298156.285,2629402.035
10015,1001502,北林里,1,大聖路,,,,７號,,298119.245,2629427.267
10015,1001502,北林里,1,大聖路,,,,７號之１,,298117.147,2629418.629
10015,1001502,北林里,1,大聖路,,,,８號,,298136.614,2629446.449
10015,1001502,北林里,1,大聖路,,,,９號,,298085.878,2629432.976
10015,1001502,北林里,1,大聖路,,,,１０號,,298108.781,2629463.406
10015,1001502,北林里,7,大華路,,,,１２號,,297708.897,2629179.563
10015,1001502,北林里,8,大華路,,,,１４號,,297598.490,2629205.099
10015,1001502,北林里,8,大華路,,,,１５之２號,,297620.570,2629179.040
10015,1001502,北林里,8,大華路,,,,１５號,,297585.117,2629181.160
10015,1001502,北林里,8,大華路,,,,１５號之１,,297601.049,2629183.091
10015,1001502,北林里,8,大華路,,,,１６號,,297585.820,2629207.950
10015,1001502,北林里,8,大華路,,,,１７號,,297537.639,2629186.476
10015,1001502,北林里,8,大華路,,,,１８號,,297553.030,2629224.120
10015,1001502,北林里,8,大華路,,,,１９號,,297529.623,2629161.677
10015,1001502,北林里,2,大賢路,,,,５號,,298313.735,2629450.813
10015,1001502,北林里,2,大賢路,,,,５號之６,,298415.182,2629411.691
10015,1001502,北林里,2,大賢路,,,,６號,,298259.189,2629494.808
10015,1001502,北林里,2,大賢路,,,,７號,,298248.316,2629477.467
10015,1001502,北林里,2,大賢路,,,,９號,,298220.440,2629492.780
10015,1001502,北林里,2,大賢路,,,,１０號,,298209.005,2629514.617
10015,1001502,北林里,2,大賢路,,,,１１號,,298172.242,2629504.190
10015,1001502,北林里,2,大賢路,,,,１２號,,298179.239,2629532.917
10015,1001502,北林里,2,大賢路,,,,１３號,,298156.027,2629516.785
10015,1001502,北林里,4,大賢路,,,,１４號,,298081.878,2629590.629
10015,1001502,北林里,4,大賢路,,,,１５號,,298063.775,2629540.177
10015,1001502,北林里,4,大賢路,,,,１７號,,298018.862,2629536.275
10015,1001502,北林里,14,平吉路,,,,６號,,298257.572,2629991.090
10015,1001502,北林里,14,平吉路,,,,９之１號,,297843.400,2630024.930
10015,1001502,北林里,14,平吉路,,,,９號,,297873.290,2630017.080
10015,1001502,北林里,14,平吉路,,,,１０號,,297484.216,2630235.224
