city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
10014,1001411,中寮村,10,,中寮,,,３４之６號,,298511.77,2508252.43
10014,1001411,中寮村,15,,中寮,,,２１２之６號,,299035.3,2508288.94
10014,1001411,中寮村,1,,中寮,,,１號,,298256.027,2508171.026
10014,1001411,中寮村,1,,中寮,,,１之１號,,298220.14,2508139.79
10014,1001411,中寮村,9,,中寮,,,２號,,298268.581,2508138.282
10014,1001411,中寮村,9,,中寮,,,２之１號,,298265.92,2508135.647
10014,1001411,中寮村,9,,中寮,,,２之１０號,,298236.065,2508112.54
10014,1001411,中寮村,9,,中寮,,,２之１１號,,298279.81,2508119.57
10014,1001411,中寮村,9,,中寮,,,２之２號,,298262.563,2508132.642
10014,1001411,中寮村,9,,中寮,,,２之３號,,298259.239,2508130.212
10014,1001411,中寮村,9,,中寮,,,２之４號,,298255.915,2508127.782
10014,1001411,中寮村,9,,中寮,,,２號之５,,298254.2,2508124.09
10014,1001411,中寮村,9,,中寮,,,２之５號,,298252.925,2508125.17
10014,1001411,中寮村,9,,中寮,,,２之６號,,298249.233,2508122.765
10014,1001411,中寮村,9,,中寮,,,２之７號,,298245.926,2508120.363
10014,1001411,中寮村,9,,中寮,,,２之８號,,298242.27,2508117.18
10014,1001411,中寮村,9,,中寮,,,２之９號,,298239.717,2508114.995
10014,1001411,中寮村,1,,中寮,,,３號,,298273.979,2508230.368
10014,1001411,中寮村,9,,中寮,,,４號,,298302.01,2508161.878
10014,1001411,中寮村,9,,中寮,,,４之１號,,298314.504,2508176.53
10014,1001411,中寮村,9,,中寮,,,４之２號,,298328.562,2508158.838
10014,1001411,中寮村,9,,中寮,,,６號,,298442.71,2508096.1
10014,1001411,中寮村,9,,中寮,,,６之６號,,298429.825,2508085.248
10014,1001411,中寮村,9,,中寮,,,８號,,298419.436,2508258.223
10014,1001411,中寮村,9,,中寮,,,１０號,,298425.136,2508264.584
10014,1001411,中寮村,9,,中寮,,,１２號,,298430.327,2508270.513
10014,1001411,中寮村,1,,中寮,,,１３號,,298359.95,2508240.369
10014,1001411,中寮村,9,,中寮,,,１４號,,298427.34,2508268.64
10014,1001411,中寮村,1,,中寮,,,１５號,,298364.099,2508246.3
10014,1001411,中寮村,9,,中寮,,,１８號,,298441.211,2508268.333
10014,1001411,中寮村,1,,中寮,,,１９號,,298345.128,2508255.904
10014,1001411,中寮村,1,,中寮,,,１９之１號,,298338.3,2508259
10014,1001411,中寮村,1,,中寮,,,１９之２號,,298336.691,2508260.406
10014,1001411,中寮村,9,,中寮,,,２０號,,298441.31,2508272.4
10014,1001411,中寮村,9,,中寮,,,２２號,,298447.331,2508281.889
10014,1001411,中寮村,9,,中寮,,,２２之１號,,298450.219,2508284.944
10014,1001411,中寮村,9,,中寮,,,２２之２號,,298453.56,2508288.304
10014,1001411,中寮村,1,,中寮,,,２３號,,298291.694,2508281.89
10014,1001411,中寮村,1,,中寮,,,２５號,,298294.481,2508291.198
