city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
65000,65000280,大鵬里,023,,,,,１號,,315300.391149,2789867.2048800
65000,65000280,大鵬里,023,,,,,１之４號,,315303.0061126384,2789775.513075423
65000,65000280,大鵬里,023,,,,,１號之７,,315321.8518368664,2789790.9256769135
65000,65000280,大鵬里,023,,,,,１號之８,,315335.192230,2789819.1647617
65000,65000280,大鵬里,023,,,,,２號,,315286.047322,2789898.0478600
65000,65000280,大鵬里,023,,,,,２之１號,,315301.933585,2789890.9771700
65000,65000280,大鵬里,023,,,,,２之２號,,315296.910358,2789914.3394300
65000,65000280,大鵬里,023,,,,,３之３號,,315234.099409,2789836.7719400
65000,65000280,大鵬里,023,,,,,３之２號,,315251.825047,2789922.4402100
65000,65000280,大鵬里,023,,,,,３之５號,,315245.680049,2789914.1394100
65000,65000280,大鵬里,023,,,,,５號,,315260.634251,2789941.6020600
65000,65000280,大鵬里,023,,,,,６號,,315327.858051,2789952.4531100
65000,65000280,大鵬里,023,,,,,７號,,315307.459958,2789957.2735700
65000,65000280,大鵬里,023,,,,,８之１號,,315303.880188,2789977.8655600
65000,65000280,大鵬里,023,,,,,８號,,315314.429788,2789970.1848200
65000,65000280,大鵬里,023,,,,,８號二樓,,315314.429788,2789970.1848200
65000,65000280,大鵬里,023,,,,,９之３號,,315255.404817,2789965.2643500
65000,65000280,大鵬里,023,,,,,９之４號,,315235.938784,2789971.1049100
65000,65000280,大鵬里,023,,,,,９之１號,,315211.144337,2789962.6040900
65000,65000280,大鵬里,023,,,,,９之２號,,315282.566532,2789974.1852100
65000,65000280,大鵬里,023,,,,,９號,,315270.367268,2789973.4651400
65000,65000280,大鵬里,023,,,,,１０之１號,,315270.985892,2789997.5374600
65000,65000280,大鵬里,023,,,,,１０之２號,,315265.245062,2790012.7089300
65000,65000280,大鵬里,023,,,,,１０號,,315280.413720,2789999.5876600
65000,65000280,大鵬里,023,,,,,１０之３號,,315288.200134,2789999.4876500
65000,65000280,大鵬里,023,,,,,１１號,,315275.695682,2790032.1808100
65000,65000280,大鵬里,023,,,,,１１之１號,,315272.421099,2790024.1900400
65000,65000280,大鵬里,023,,,,,１２號,,315290.61952482495,2790024.4488697597
65000,65000280,大鵬里,023,,,,,１３號,,315292.505756,2790034.6410400
65000,65000280,大鵬里,023,,,,,１４號,,315288.810509,2790045.0920500
65000,65000280,大鵬里,023,,,,,１５之５號,,315277.955721,2790070.9145500
65000,65000280,大鵬里,023,,,,,１５號,,315284.917303,2790058.4133400
65000,65000280,大鵬里,023,,,,,１５之１號,,315273.856307,2790084.8458900
65000,65000280,大鵬里,023,,,,,１５之２號,,315266.688517,2790100.0173600
65000,65000280,大鵬里,023,,,,,１５之３號,,315260.329063,2790113.5386600
65000,65000280,大鵬里,023,,,,,１５之４號,,315254.184066,2790126.6599300
65000,65000280,大鵬里,023,,,,,１６號,,315311.02043296513,2790148.911527497
65000,65000280,大鵬里,023,,,,,１７之３號,,315317.605391,2790063.2238000
65000,65000280,大鵬里,023,,,,,１７之１號,,315325.7701897893,2790038.3350584754
