city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
65000,65000210,八賢里,001,,,,,１號,,301280.005674,2793177.7144900
65000,65000210,八賢里,001,,,,,１之１號,,301289.268537,2793183.6650600
65000,65000210,八賢里,001,,,,,１之６號,,301290.852214,2793053.2424700
65000,65000210,八賢里,001,,,,,１之２號,,301295.223823,2793171.3638800
65000,65000210,八賢里,001,,,,,１之５號,,301114.593884,2793294.4157600
65000,65000210,八賢里,001,,,,,１之３號,,301127.815940,2793247.1912000
65000,65000210,八賢里,001,,,,,２號,,301283.841143,2793168.0635600
65000,65000210,八賢里,001,,,,,３號,,301295.355796,2793160.3928200
65000,65000210,八賢里,001,,,,,４號,,301293.499924,2793149.0117200
65000,65000210,八賢里,001,,,,,５號,,301306.070363,2793136.0504700
65000,65000210,八賢里,002,,,,,６號,,301379.216456,2792940.9316300
65000,65000210,八賢里,002,,,,,７號,,301369.442198,2792915.0991300
65000,65000210,八賢里,002,,,,,７之１號,,301328.175858,2792903.4580100
65000,65000210,八賢里,002,,,,,８號,,301381.204301,2792905.8782400
65000,65000210,八賢里,002,,,,,１２號,,301402.105541,2792864.3342300
65000,65000210,八賢里,002,,,,,１３號,,301406.345177,2792838.4117300
65000,65000210,八賢里,002,,,,,１４號,,301409.380559,2792825.0504400
65000,65000210,八賢里,002,,,,,１５號,,301414.007866,2792785.4966200
65000,65000210,八賢里,002,,,,,１６號,,301436.369058,2792784.5765300
65000,65000210,八賢里,002,,,,,１６之２號,,301459.522090,2792780.2061100
65000,65000210,八賢里,002,,,,,１７號,,301466.335202,2792746.9029000
65000,65000210,八賢里,002,,,,,１７之１號,,301467.2835584382,2792741.9835681645
65000,65000210,八賢里,002,,,,,１７之２號,,301468.512758,2792736.2918700
65000,65000210,八賢里,002,,,,,１７之５號,,301847.043307,2791917.1617067
65000,65000210,八賢里,002,,,,,１７之３號,,301990.631353,2791664.9284400
65000,65000210,八賢里,002,,,,,１８號,,301481.487364,2792661.6446700
65000,65000210,八賢里,002,,,,,１９號,,301474.863963,2792647.4032900
65000,65000210,八賢里,002,,,,,２０號,,301496.458063,2792644.3930000
65000,65000210,八賢里,003,,,,,２１號,,301527.644957,2792602.0189100
65000,65000210,八賢里,003,,,,,２３號,,301511.634970,2792495.2686000
65000,65000210,八賢里,003,,,,,２３之５號,,301498.9052,2792521.4372
65000,65000210,八賢里,003,,,,,２３號之３,,301503.697470,2792504.7936000
65000,65000210,八賢里,003,,,,,２４號,,301540.207147,2792491.0381900
65000,65000210,八賢里,004,,,,,２９號,,301607.274229,2792249.7549000
65000,65000210,八賢里,004,,,,,３０號,,301624.867893,2792242.6142100
65000,65000210,八賢里,004,,,,,３１號,,301633.580462541,2792234.3916799105
65000,65000210,八賢里,004,,,,,３２號,,301625.313303,2792229.8529800
65000,65000210,八賢里,004,,,,,３３號,,301614.417273,2792218.6719000
65000,65000210,八賢里,004,,,,,３４號,,301623.696632,2792223.9824100
65000,65000210,八賢里,005,,,,,３５號,,301629.577684,2792220.3820600
65000,65000210,八賢里,005,,,,,３６號,,301638.997264,2792214.0014500
65000,65000210,八賢里,005,,,,,３７號,,301652.912178,2792193.3994600
65000,65000210,八賢里,005,,,,,３８號,,301642.478055,2792190.2791600
65000,65000210,八賢里,005,,,,,３９號,,301651.650185,2792178.3480100
65000,65000210,八賢里,005,,,,,３９之１號,,301619.440500,2792172.3674300
